The English (United States) version of this software update installs files that have the attributes that are listed in the following tables.,,,,,,,
,,,,,,,
Windows 8.1 and Windows Server 2012 R2,,,,,,,
Notes,,,,,,,
The MANIFEST files (.manifest) and MUM files (.mum) that are installed are not listed.,,,,,,,
,,,,,,,
Internet Explorer 11,,,,,,,
Internet Explorer 11 on all supported x86-based versions of Windows 8.1 and Windows Server 2012 R2,,,,,,,
File name,File version,File size,Date,Time,Platform,SP requirement,Service branch
Urlmon.dll.mui,11.0.9600.18666,"39,424",20-Apr-17,0:10,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"47,616",20-Apr-17,0:11,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"47,616",20-Apr-17,0:11,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,640",20-Apr-17,0:12,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"51,200",20-Apr-17,0:13,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"50,688",20-Apr-17,0:14,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"49,152",20-Apr-17,0:14,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"50,176",20-Apr-17,0:15,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"49,152",20-Apr-17,0:16,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,640",20-Apr-17,0:16,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"49,664",20-Apr-17,0:17,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,640",20-Apr-17,0:17,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"49,664",20-Apr-17,0:18,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,640",20-Apr-17,0:19,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,128",20-Apr-17,0:19,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"49,152",20-Apr-17,0:20,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"48,128",20-Apr-17,0:21,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"35,328",20-Apr-17,0:21,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"35,328",20-Apr-17,0:22,Not applicable,None,Not applicable
Urlmon.dll.mui,11.0.9600.18666,"35,328",20-Apr-17,0:23,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:00,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:01,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:02,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:03,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:03,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"11,264",20-Apr-17,0:04,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:59,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:04,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:05,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:06,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:06,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,216",20-Apr-17,0:08,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:08,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:09,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:09,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"7,680",20-Apr-17,0:10,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"7,680",20-Apr-17,0:10,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:11,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:12,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:12,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:13,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:14,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:14,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,752",20-Apr-17,0:15,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:15,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:16,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:17,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:18,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:18,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:18,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"9,728",20-Apr-17,0:19,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:20,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"10,240",20-Apr-17,0:21,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"6,656",20-Apr-17,0:21,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"6,656",20-Apr-17,0:22,Not applicable,None,Not applicable
Occache.dll.mui,11.0.9600.18666,"6,656",20-Apr-17,0:23,Not applicable,None,Not applicable
Jsproxy.dll,11.0.9600.18666,"54,784",16-Apr-17,8:44,x64,None,Not applicable
Wininet.dll,11.0.9600.18666,"3,241,472",16-Apr-17,7:04,x64,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"114,176",20-Apr-17,0:01,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"130,048",20-Apr-17,0:01,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"124,928",20-Apr-17,0:02,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"122,880",20-Apr-17,0:03,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"130,048",20-Apr-17,0:03,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"138,240",20-Apr-17,0:04,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"114,688",20-Apr-17,0:59,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"131,072",20-Apr-17,0:04,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"117,760",20-Apr-17,0:05,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"121,856",20-Apr-17,0:06,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"134,144",20-Apr-17,0:07,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"107,520",20-Apr-17,0:07,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"123,392",20-Apr-17,0:08,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"127,488",20-Apr-17,0:08,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"128,000",20-Apr-17,0:09,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"88,576",20-Apr-17,0:10,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"82,944",20-Apr-17,0:10,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"125,440",20-Apr-17,0:11,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"123,392",20-Apr-17,0:12,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"120,320",20-Apr-17,0:12,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"130,048",20-Apr-17,0:13,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"129,024",20-Apr-17,0:14,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"125,952",20-Apr-17,0:14,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"128,512",20-Apr-17,0:15,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"128,000",20-Apr-17,0:15,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"123,904",20-Apr-17,0:16,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"129,024",20-Apr-17,0:17,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"123,392",20-Apr-17,0:17,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"124,416",20-Apr-17,0:18,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"121,344",20-Apr-17,0:19,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"115,712",20-Apr-17,0:19,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"123,904",20-Apr-17,0:20,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"124,928",20-Apr-17,0:21,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"73,216",20-Apr-17,0:21,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"74,240",20-Apr-17,0:22,Not applicable,None,Not applicable
Inetcpl.cpl.mui,11.0.9600.18666,"74,240",20-Apr-17,0:23,Not applicable,None,Not applicable
Iedkcs32.dll,18.0.9600.18666,"394,448",20-Apr-17,0:00,x64,None,Not applicable
Install.ins,Not applicable,464,16-Apr-17,4:36,Not applicable,None,Not applicable
Ieapfltr.dat,10.0.9301.0,"616,104",20-Apr-16,22:13,Not applicable,None,Not applicable
Ieapfltr.dll,11.0.9600.18666,"800,768",16-Apr-17,6:40,x64,None,Not applicable
Tdc.ocx,11.0.9600.18666,"87,552",16-Apr-17,8:10,x64,None,Not applicable
Diagnosticshub.datawarehouse.dll,11.0.9600.18666,"666,624",16-Apr-17,9:02,x64,None,Not applicable
Iedvtool.dll,11.0.9600.18666,"950,784",16-Apr-17,8:38,x64,None,Not applicable
Diagnosticshub_is.dll,11.0.9600.18666,"49,664",16-Apr-17,9:06,x64,None,Not applicable
Dxtmsft.dll,11.0.9600.18666,"489,984",16-Apr-17,8:21,x64,None,Not applicable
Dxtrans.dll,11.0.9600.18666,"315,392",16-Apr-17,8:00,x64,None,Not applicable
Microsoft-windows-ie-f12-provider.ptxml,Not applicable,"11,892",16-Apr-17,4:34,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:01,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:01,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:02,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:02,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:03,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:04,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:59,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:04,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:05,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:06,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:06,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:07,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:08,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:08,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:09,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:10,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:10,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:11,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:12,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:13,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:13,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:14,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:14,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:15,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:16,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:16,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:17,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:17,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:18,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:19,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:19,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:20,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"4,096",20-Apr-17,0:21,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:21,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:22,Not applicable,None,Not applicable
F12.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:23,Not applicable,None,Not applicable
Diagnosticstap.dll,11.0.9600.18666,"244,224",16-Apr-17,8:18,x64,None,Not applicable
F12resources.dll,11.0.9600.18666,"10,949,120",16-Apr-17,9:10,x64,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:00,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:01,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:02,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:03,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:03,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:04,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:59,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:04,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:05,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:06,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:06,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:07,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:08,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:08,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:09,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:10,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:11,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:11,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:12,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:13,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:13,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:14,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:14,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:15,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:15,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:16,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:17,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:17,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:18,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:19,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:19,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:20,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:21,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:21,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:22,Not applicable,None,Not applicable
F12tools.dll.mui,11.0.9600.18666,"2,048",20-Apr-17,0:22,Not applicable,None,Not applicable
F12tools.dll,11.0.9600.18666,"372,224",16-Apr-17,8:16,x64,None,Not applicable
F12.dll,11.0.9600.18666,"1,421,312",16-Apr-17,7:55,x64,None,Not applicable
Msfeeds.dll,11.0.9600.18666,"806,912",16-Apr-17,7:40,x64,None,Not applicable
Msfeeds.mof,Not applicable,"1,518",16-Apr-17,4:48,Not applicable,None,Not applicable
Html.iec,2019.0.0.18666,"417,792",16-Apr-17,8:55,Not applicable,None,Not applicable
Mshtmled.dll,11.0.9600.18666,"92,160",16-Apr-17,8:03,x64,None,Not applicable
Mshtmlmedia.dll,11.0.9600.18666,"1,359,360",16-Apr-17,7:37,x64,None,Not applicable
Microsoft-windows-ie-htmlrendering.ptxml,Not applicable,"3,228",16-Apr-17,4:34,Not applicable,None,Not applicable
Mshtml.dll,11.0.9600.18666,"25,741,312",16-Apr-17,8:35,x64,None,Not applicable
Mshtml.tlb,11.0.9600.18666,"2,724,864",16-Apr-17,9:17,Not applicable,None,Not applicable
Ieetwcollector.exe,11.0.9600.18666,"116,224",16-Apr-17,8:37,x64,None,Not applicable
Ieetwcollectorres.dll,11.0.9600.18666,"4,096",16-Apr-17,9:16,x64,None,Not applicable
Ieetwproxystub.dll,11.0.9600.18666,"48,640",16-Apr-17,8:55,x64,None,Not applicable
Ielowutil.exe,11.0.9600.18666,"222,720",16-Apr-17,8:42,x64,None,Not applicable
Ieproxy.dll,11.0.9600.18666,"744,960",16-Apr-17,6:34,x64,None,Not applicable
Ieshims.dll,11.0.9600.18666,"382,976",16-Apr-17,6:47,x64,None,Not applicable
Bing.ico,Not applicable,"5,430",20-Apr-16,22:25,Not applicable,None,Not applicable
Ieunatt.exe,11.0.9600.18666,"144,384",16-Apr-17,8:37,x64,None,Not applicable
Microsoft-windows-ie-internetexplorer-ppdlic.xrm-ms,Not applicable,"2,956",20-Apr-17,0:59,Not applicable,None,Not applicable
Windows feed discovered.wav,Not applicable,"19,884",20-Apr-16,23:11,Not applicable,None,Not applicable
Windows information bar.wav,Not applicable,"23,308",20-Apr-16,23:11,Not applicable,None,Not applicable
Windows navigation start.wav,Not applicable,"11,340",20-Apr-16,23:11,Not applicable,None,Not applicable
Windows pop-up blocked.wav,Not applicable,"85,548",20-Apr-16,23:11,Not applicable,None,Not applicable
Jsprofilerui.dll,11.0.9600.18666,"628,736",16-Apr-17,8:06,x64,SPR,AMD64_MICROSOFT-WINDOWS-IE-JSP
Memoryanalyzer.dll,11.0.9600.18666,"1,862,144",16-Apr-17,8:34,x64,None,Not applicable
Mshtmldac.dll,11.0.9600.18666,"88,064",16-Apr-17,8:54,x64,None,Not applicable
Networkinspection.dll,11.0.9600.18666,"1,217,024",16-Apr-17,7:56,x64,SPE,AMD64_MICROSOFT-WINDOWS-IE-NETWORKINSP
Desktop.ini,Not applicable,65,20-Apr-16,22:17,Not applicable,None,Not applicable
Occache.dll,11.0.9600.18666,"152,064",16-Apr-17,7:57,x64,None,Not applicable
Desktop.ini,Not applicable,65,20-Apr-16,22:17,Not applicable,None,Not applicable
Webcheck.dll,11.0.9600.18666,"262,144",16-Apr-17,7:43,x64,None,Not applicable
Icrav03.rat,Not applicable,"8,798",20-Apr-16,22:17,Not applicable,None,Not applicable
Msrating.dll,11.0.9600.18666,"199,680",16-Apr-17,8:04,x64,None,Not applicable
Ticrf.rat,Not applicable,"1,988",20-Apr-16,22:17,Not applicable,None,Not applicable
Iertutil.dll,11.0.9600.18666,"2,899,456",16-Apr-17,8:51,x64,None,Not applicable
Sqmapi.dll,6.2.9200.16384,"293,072",20-Apr-17,0:00,x64,None,Not applicable
Ie4uinit.exe,11.0.9600.18666,"725,504",16-Apr-17,7:40,x64,None,Not applicable
Iernonce.dll,11.0.9600.18666,"34,304",16-Apr-17,8:43,x64,None,Not applicable
Iesetup.dll,11.0.9600.18666,"66,560",16-Apr-17,8:57,x64,None,Not applicable
Inseng.dll,11.0.9600.18666,"107,520",16-Apr-17,8:09,x64,None,Not applicable
Timeline.dll,11.0.9600.18666,"219,136",16-Apr-17,8:09,x64,None,Not applicable
Timeline.cpu.xml,Not applicable,"3,197",20-Apr-16,22:16,Not applicable,None,Not applicable
Timeline_is.dll,11.0.9600.18666,"171,008",16-Apr-17,8:44,x64,None,Not applicable
Vgx.dll,11.0.9600.18666,"1,018,368",16-Apr-17,8:03,x64,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,638,400",20-Apr-17,0:01,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:00,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,692,672",20-Apr-17,0:01,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:01,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,647,616",20-Apr-17,0:02,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:02,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,636,352",20-Apr-17,0:03,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:02,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,886,208",20-Apr-17,0:03,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:03,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,961,472",20-Apr-17,0:04,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,584",20-Apr-17,0:04,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,605,632",20-Apr-17,0:59,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:59,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,880,064",20-Apr-17,0:05,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:04,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,828,352",20-Apr-17,0:06,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:05,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,633,792",20-Apr-17,0:06,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:06,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,897,984",20-Apr-17,0:07,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:06,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,592,320",20-Apr-17,0:07,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:07,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,643,520",20-Apr-17,0:08,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:08,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,655,296",20-Apr-17,0:09,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:08,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,879,552",20-Apr-17,0:09,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:09,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,743,360",20-Apr-17,0:10,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:10,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,725,952",20-Apr-17,0:11,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:11,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,864,192",20-Apr-17,0:11,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:11,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,856,000",20-Apr-17,0:12,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:12,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,624,576",20-Apr-17,0:13,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:12,Not applicable,None,Not applicable
Ieframe.dll.mui,11.0.9600.18666,"1,873,920",20-Apr-17,0:13,Not applicable,None,Not applicable
Ieui.dll.mui,11.0.9600.18666,"3,072",20-Apr-17,0:13,Not applicable,None,Not applicable
